State,Hourly Demand Met (in MW),DateTime,Temperature
West Bengal,7279.35,2020-09-13 00:00:00,26.532111058575953
West Bengal,6963.16,2020-09-13 01:00:00,27.643722335801748
West Bengal,6759.5,2020-09-13 02:00:00,28.858271761762694
West Bengal,6509.57,2020-09-13 03:00:00,29.909043071242106
West Bengal,6298.34,2020-09-13 04:00:00,30.58678608610142
West Bengal,5958.37,2020-09-13 05:00:00,31.213150275143622
West Bengal,5753.74,2020-09-13 06:00:00,31.68549666253785
West Bengal,5787.04,2020-09-13 07:00:00,31.659324860374877
West Bengal,5762.12,2020-09-13 08:00:00,31.472512844290243
West Bengal,5794.68,2020-09-13 09:00:00,31.141645689601592
West Bengal,5838.08,2020-09-13 10:00:00,30.60931517651812
West Bengal,6123.74,2020-09-13 11:00:00,29.63842240816707
West Bengal,6768.67,2020-09-13 12:00:00,29.298930030943943
West Bengal,6995.43,2020-09-13 13:00:00,28.540089710250125
West Bengal,7008.33,2020-09-13 14:00:00,28.22619966059331
West Bengal,6813.09,2020-09-13 15:00:00,27.87490757327544
West Bengal,6542.57,2020-09-13 16:00:00,27.681285280870693
West Bengal,6392.19,2020-09-13 17:00:00,27.44118900835087
West Bengal,7289.06,2020-09-13 18:00:00,27.24259449945837
West Bengal,7539.39,2020-09-13 19:00:00,27.00409678473758
West Bengal,7613.31,2020-09-13 20:00:00,26.820723647700735
West Bengal,7648.68,2020-09-13 21:00:00,26.674400835641922
West Bengal,7714.5,2020-09-13 22:00:00,26.46653383966863
West Bengal,7717.62,2020-09-13 23:00:00,26.35871168355931
West Bengal,7451.05,2020-09-14 00:00:00,26.65581543345942
West Bengal,7152.61,2020-09-14 01:00:00,27.490789792049576
West Bengal,6887.73,2020-09-14 02:00:00,28.45100118315087
West Bengal,6704.38,2020-09-14 03:00:00,29.416057624219743
West Bengal,6610.4,2020-09-14 04:00:00,30.243123088201344
West Bengal,6320.14,2020-09-14 05:00:00,30.846061236936503
West Bengal,5986.45,2020-09-14 06:00:00,30.5840919622324
West Bengal,5930.05,2020-09-14 07:00:00,30.357235186751375
West Bengal,6297.43,2020-09-14 08:00:00,30.317606028519933
West Bengal,6783.85,2020-09-14 09:00:00,29.84986133216572
West Bengal,7210.99,2020-09-14 10:00:00,29.35468532182591
West Bengal,7233.45,2020-09-14 11:00:00,29.04291620328441
West Bengal,7279.35,2020-09-14 12:00:00,28.820672120703584
West Bengal,7187.36,2020-09-14 13:00:00,28.094304990432683
West Bengal,7358.72,2020-09-14 14:00:00,27.738476196580628
West Bengal,7415.27,2020-09-14 15:00:00,27.468450480252702
West Bengal,7216.23,2020-09-14 16:00:00,27.27706212041501
West Bengal,7288.02,2020-09-14 17:00:00,26.982735611842163
West Bengal,8005.73,2020-09-14 18:00:00,26.696975903567655
West Bengal,8159.65,2020-09-14 19:00:00,26.487704887101213
West Bengal,8130.23,2020-09-14 20:00:00,26.34138354565675
West Bengal,8206.83,2020-09-14 21:00:00,26.172057633653868
West Bengal,8269.6,2020-09-14 22:00:00,26.10413868337284
West Bengal,8274.91,2020-09-14 23:00:00,26.17491198511849
West Bengal,8022.33,2020-09-15 00:00:00,26.507186101528994
West Bengal,7746.85,2020-09-15 01:00:00,27.50244737975369
West Bengal,7523.84,2020-09-15 02:00:00,28.41386559028795
West Bengal,7356.86,2020-09-15 03:00:00,29.54199887289897
West Bengal,7155.43,2020-09-15 04:00:00,30.471844519436527
West Bengal,6855.26,2020-09-15 05:00:00,30.050233203364325
West Bengal,6558.7,2020-09-15 06:00:00,29.05319492355025
West Bengal,6402.83,2020-09-15 07:00:00,29.144024103091734
West Bengal,6370.83,2020-09-15 08:00:00,29.57049971198157
West Bengal,6652.3,2020-09-15 09:00:00,29.766543579020272
West Bengal,7116.06,2020-09-15 10:00:00,29.88788538420216
West Bengal,7250.03,2020-09-15 11:00:00,28.967424560258564
West Bengal,7034.68,2020-09-15 12:00:00,28.32021034779752
West Bengal,6934.97,2020-09-15 13:00:00,27.581753061097643
West Bengal,7085.44,2020-09-15 14:00:00,27.34474463475489
West Bengal,7052.89,2020-09-15 15:00:00,27.20773620841214
West Bengal,6793.74,2020-09-15 16:00:00,27.192047056329525
West Bengal,6863.99,2020-09-15 17:00:00,27.092003687079902
West Bengal,7851.89,2020-09-15 18:00:00,27.03969971997283
West Bengal,7848.5,2020-09-15 19:00:00,26.804095314123227
West Bengal,7685.98,2020-09-15 20:00:00,26.68202992505971
West Bengal,7740.77,2020-09-15 21:00:00,26.474952413139416
West Bengal,7686.06,2020-09-15 22:00:00,26.274206298336043
West Bengal,7544.88,2020-09-15 23:00:00,26.103391097955125
West Bengal,7296.43,2020-09-16 00:00:00,26.335623315730363
West Bengal,7134.04,2020-09-16 01:00:00,27.60095515014695
West Bengal,6955.97,2020-09-16 02:00:00,28.764691367993215
West Bengal,6823.8,2020-09-16 03:00:00,29.840858355975243
West Bengal,6604.04,2020-09-16 04:00:00,30.63917747152003
West Bengal,6284.25,2020-09-16 05:00:00,31.249939246978858
West Bengal,6051.72,2020-09-16 06:00:00,31.710476753749234
West Bengal,6053.35,2020-09-16 07:00:00,31.342192855256037
West Bengal,6185.17,2020-09-16 08:00:00,30.508832801137416
West Bengal,6509.2,2020-09-16 09:00:00,30.26164553144118
West Bengal,6745.93,2020-09-16 10:00:00,30.41703201721673
West Bengal,6959.77,2020-09-16 11:00:00,28.996060043796557
West Bengal,6879.51,2020-09-16 12:00:00,28.953822584529803
West Bengal,7067.8,2020-09-16 13:00:00,28.236686042704424
West Bengal,7172.08,2020-09-16 14:00:00,28.091024077564086
West Bengal,7144.8,2020-09-16 15:00:00,27.93613299459258
West Bengal,6837.44,2020-09-16 16:00:00,27.613366330589663
West Bengal,7006.49,2020-09-16 17:00:00,27.23543171965318
West Bengal,7707.16,2020-09-16 18:00:00,27.097678649121402
West Bengal,7761.73,2020-09-16 19:00:00,26.896975903567654
West Bengal,7760.63,2020-09-16 20:00:00,26.78058253531694
West Bengal,7836.17,2020-09-16 21:00:00,26.580581064702592
West Bengal,7891.06,2020-09-16 22:00:00,26.596463283476727
West Bengal,7877.25,2020-09-16 23:00:00,26.565829623500527
West Bengal,7608.59,2020-09-17 00:00:00,26.897167499644837
West Bengal,7318.39,2020-09-17 01:00:00,27.794303519818335
West Bengal,7050.15,2020-09-17 02:00:00,29.030215589289043
West Bengal,6839.56,2020-09-17 03:00:00,30.08251955639612
West Bengal,6653.16,2020-09-17 04:00:00,31.04906528584303
West Bengal,6341.65,2020-09-17 05:00:00,31.789713135860346
West Bengal,6022.79,2020-09-17 06:00:00,32.29060894810563
West Bengal,5916.15,2020-09-17 07:00:00,32.11827457535317
West Bengal,5838.39,2020-09-17 08:00:00,32.0507206981478
West Bengal,5958.95,2020-09-17 09:00:00,31.817366748466128
West Bengal,6165.52,2020-09-17 10:00:00,31.400081979813177
West Bengal,6403.04,2020-09-17 11:00:00,30.65990485125152
West Bengal,6508.71,2020-09-17 12:00:00,29.987449874248597
West Bengal,6426.25,2020-09-17 13:00:00,29.3152725520098
West Bengal,6386.62,2020-09-17 14:00:00,28.80523141920389
West Bengal,6487.81,2020-09-17 15:00:00,28.34094509447449
West Bengal,6201.3,2020-09-17 16:00:00,27.978741534255878
West Bengal,6123.83,2020-09-17 17:00:00,27.730694468492224
West Bengal,6720.39,2020-09-17 18:00:00,27.49916499627074
West Bengal,6956.38,2020-09-17 19:00:00,27.337622282970617
West Bengal,7103.22,2020-09-17 20:00:00,27.135428778424476
West Bengal,7157.97,2020-09-17 21:00:00,27.097633809257438
West Bengal,7174.75,2020-09-17 22:00:00,26.85065162089449
West Bengal,7102.16,2020-09-17 23:00:00,26.764893383234334
West Bengal,6815.6,2020-09-18 00:00:00,26.928711927736785
West Bengal,6572.1,2020-09-18 01:00:00,27.67611920688936
West Bengal,6374.01,2020-09-18 02:00:00,28.66296338225762
West Bengal,6269.58,2020-09-18 03:00:00,29.433884910830823
West Bengal,6244.79,2020-09-18 04:00:00,30.400536968470032
West Bengal,5550.14,2020-09-18 05:00:00,31.229371526020444
West Bengal,5594.13,2020-09-18 06:00:00,31.729329627385173
West Bengal,5549.64,2020-09-18 07:00:00,32.03003090232457
West Bengal,5716.79,2020-09-18 08:00:00,31.44159258100033
West Bengal,6018.67,2020-09-18 09:00:00,31.50611681228524
West Bengal,6076.02,2020-09-18 10:00:00,29.444986745047636
West Bengal,6162.53,2020-09-18 11:00:00,28.596726662182682
West Bengal,6439.1,2020-09-18 12:00:00,29.325250059934472
West Bengal,6660.61,2020-09-18 13:00:00,28.35369315659323
West Bengal,6815.97,2020-09-18 14:00:00,27.742697886421958
West Bengal,6850.29,2020-09-18 15:00:00,27.657922199506316
West Bengal,6743.03,2020-09-18 16:00:00,27.51484587961606
West Bengal,6605.88,2020-09-18 17:00:00,27.404870646981525
West Bengal,7393.93,2020-09-18 18:00:00,27.24615148548698
West Bengal,7615.23,2020-09-18 19:00:00,26.904172313270827
West Bengal,7738.58,2020-09-18 20:00:00,26.782460107504686
West Bengal,7715.38,2020-09-18 21:00:00,26.590367531498895
West Bengal,7747.9,2020-09-18 22:00:00,26.490324162249276
West Bengal,7685.54,2020-09-18 23:00:00,26.24337277354537
West Bengal,7731.84,2020-09-19 00:00:00,26.320606109542457
West Bengal,7135.04,2020-09-19 01:00:00,27.47432519611891
West Bengal,6892.39,2020-09-19 02:00:00,28.97213316218712
West Bengal,6769.06,2020-09-19 03:00:00,30.286373453912613
West Bengal,6540.54,2020-09-19 04:00:00,31.284967962805116
West Bengal,6306.78,2020-09-19 05:00:00,31.959031125968945
West Bengal,6058.28,2020-09-19 06:00:00,32.61884958556422
West Bengal,6064.62,2020-09-19 07:00:00,33.10163071708266
West Bengal,6276.69,2020-09-19 08:00:00,33.044862741735706
West Bengal,6440.5,2020-09-19 09:00:00,32.65356259101161
West Bengal,6760.57,2020-09-19 10:00:00,32.541512862603554
West Bengal,7037.94,2020-09-19 11:00:00,32.23868931079797
West Bengal,7020.05,2020-09-19 12:00:00,30.961146840565423
West Bengal,7115.04,2020-09-19 13:00:00,29.763531941188745
West Bengal,7509.33,2020-09-19 14:00:00,29.961305361693437
West Bengal,7594.64,2020-09-19 15:00:00,29.666232738317216
West Bengal,7603.17,2020-09-19 16:00:00,28.690849351930776
West Bengal,7397.86,2020-09-19 17:00:00,28.180909330798325
West Bengal,8127.45,2020-09-19 18:00:00,27.862439996159758
West Bengal,8262.5,2020-09-19 19:00:00,27.890351562846842
West Bengal,8090.68,2020-09-19 20:00:00,27.8841235526935
West Bengal,8312.83,2020-09-19 21:00:00,27.44987764766078
West Bengal,8426.39,2020-09-19 22:00:00,27.375508291490192
West Bengal,8164.8,2020-09-19 23:00:00,27.333179557017658
West Bengal,8058.77,2020-09-20 00:00:00,27.570146084725142
West Bengal,8058.77,2020-09-20 01:00:00,28.50222566382977
West Bengal,8058.77,2020-09-20 02:00:00,29.637638473602195
West Bengal,8058.77,2020-09-20 03:00:00,30.666631677144096
West Bengal,8058.77,2020-09-20 04:00:00,30.597698696647225
West Bengal,8058.77,2020-09-20 05:00:00,30.34255894111327
West Bengal,7914.77,2020-09-20 06:00:00,29.370386946383064
West Bengal,6129.22,2020-09-20 07:00:00,28.94394778375643
West Bengal,5812.05,2020-09-20 08:00:00,29.24376150131412
West Bengal,5830.51,2020-09-20 09:00:00,29.843146396051427
West Bengal,5972.04,2020-09-20 10:00:00,29.940648973788658
West Bengal,5979.4,2020-09-20 11:00:00,29.765219276923897
West Bengal,6101.53,2020-09-20 12:00:00,28.943184798509183
West Bengal,6260.31,2020-09-20 13:00:00,28.31399852827575
West Bengal,6532.33,2020-09-20 14:00:00,27.981374169796574
West Bengal,6851.22,2020-09-20 15:00:00,28.053722707617446
West Bengal,6613.88,2020-09-20 16:00:00,27.917373657578825
West Bengal,6473.33,2020-09-20 17:00:00,27.74283308582616
West Bengal,7314.97,2020-09-20 18:00:00,27.570570495702476
West Bengal,7595.04,2020-09-20 19:00:00,27.498128879092192
West Bengal,7689.15,2020-09-20 20:00:00,27.321723984554666
West Bengal,7702.22,2020-09-20 21:00:00,27.036539175501453
West Bengal,7672.04,2020-09-20 22:00:00,26.61811468072685
West Bengal,7619.8,2020-09-20 23:00:00,26.39103811776902
West Bengal,7259.85,2020-09-21 00:00:00,26.358680204087975
West Bengal,6924.58,2020-09-21 01:00:00,26.938999915647784
West Bengal,6602.71,2020-09-21 02:00:00,27.01533155694219
West Bengal,6459.87,2020-09-21 03:00:00,27.332749374572685
West Bengal,6383.08,2020-09-21 04:00:00,27.783719758064517
West Bengal,6176.49,2020-09-21 05:00:00,28.457730381449615
West Bengal,5813.24,2020-09-21 06:00:00,29.595893129067772
West Bengal,5706.27,2020-09-21 07:00:00,29.358837504328598
West Bengal,5781.13,2020-09-21 08:00:00,29.525370303468204
West Bengal,5773.18,2020-09-21 09:00:00,28.933446001815796
West Bengal,5975.82,2020-09-21 10:00:00,28.41366245127549
West Bengal,6379.27,2020-09-21 11:00:00,27.802787660491195
West Bengal,6613.21,2020-09-21 12:00:00,27.394358667856473
West Bengal,6523.89,2020-09-21 13:00:00,27.173742139150082
West Bengal,6479.9,2020-09-21 14:00:00,26.93883900823988
West Bengal,6397.0,2020-09-21 15:00:00,26.618221008919132
West Bengal,6183.11,2020-09-21 16:00:00,26.648344990033117
West Bengal,6409.13,2020-09-21 17:00:00,26.717050483138433
West Bengal,7343.55,2020-09-21 18:00:00,26.15316309723591
West Bengal,7362.1,2020-09-21 19:00:00,25.883840126461735
West Bengal,7298.64,2020-09-21 20:00:00,25.913771040884185
West Bengal,7299.91,2020-09-21 21:00:00,25.943703425920994
West Bengal,7219.45,2020-09-21 22:00:00,25.861566714836222
West Bengal,7044.57,2020-09-21 23:00:00,25.792477238774495
West Bengal,6732.49,2020-09-22 00:00:00,26.13472364659084
West Bengal,6483.08,2020-09-22 01:00:00,26.44109694234304
West Bengal,6365.15,2020-09-22 02:00:00,27.249194491800075
West Bengal,6266.57,2020-09-22 03:00:00,28.516060454458678
West Bengal,6222.52,2020-09-22 04:00:00,28.97752469799686
West Bengal,5750.2,2020-09-22 05:00:00,28.90401537374693
West Bengal,5423.37,2020-09-22 06:00:00,29.129340615371632
West Bengal,5676.76,2020-09-22 07:00:00,29.799968062695893
West Bengal,5829.37,2020-09-22 08:00:00,30.398498364010905
West Bengal,5916.6,2020-09-22 09:00:00,29.816666833151313
West Bengal,6228.06,2020-09-22 10:00:00,29.160858877627128
West Bengal,6528.89,2020-09-22 11:00:00,28.606282936211965
West Bengal,6567.71,2020-09-22 12:00:00,27.870639572955795
West Bengal,6455.69,2020-09-22 13:00:00,27.707180219071592
West Bengal,6489.74,2020-09-22 14:00:00,27.422082828329916
West Bengal,6464.37,2020-09-22 15:00:00,27.315003845795264
West Bengal,6577.57,2020-09-22 16:00:00,27.146744281807447
West Bengal,6828.32,2020-09-22 17:00:00,26.76074960820614
West Bengal,7390.78,2020-09-22 18:00:00,26.45678995131989
West Bengal,7449.18,2020-09-22 19:00:00,25.917484633467406
West Bengal,7381.47,2020-09-22 20:00:00,25.560869296791065
West Bengal,7295.53,2020-09-22 21:00:00,25.4307886849267
West Bengal,7173.25,2020-09-22 22:00:00,25.374216717499976
West Bengal,7108.73,2020-09-22 23:00:00,25.42213808735782
West Bengal,6835.41,2020-09-23 00:00:00,25.678666685534925
West Bengal,6611.5,2020-09-23 01:00:00,26.01004498970015
West Bengal,6396.68,2020-09-23 02:00:00,26.682922116263995
West Bengal,6278.27,2020-09-23 03:00:00,27.728256370257405
West Bengal,6075.21,2020-09-23 04:00:00,28.462127573852587
West Bengal,5508.14,2020-09-23 05:00:00,29.644765015249995
West Bengal,5446.19,2020-09-23 06:00:00,29.67246267691768
West Bengal,5702.61,2020-09-23 07:00:00,29.394905944500678
West Bengal,5823.08,2020-09-23 08:00:00,28.953987112978698
West Bengal,6135.8,2020-09-23 09:00:00,28.553225487356045
West Bengal,6242.64,2020-09-23 10:00:00,27.87569637751614
West Bengal,6252.42,2020-09-23 11:00:00,27.681838328982536
West Bengal,6360.45,2020-09-23 12:00:00,27.56919365382737
West Bengal,6350.54,2020-09-23 13:00:00,27.421381553390514
West Bengal,6288.09,2020-09-23 14:00:00,27.28930050367154
West Bengal,6239.17,2020-09-23 15:00:00,26.371078024138054
West Bengal,6263.93,2020-09-23 16:00:00,26.356132045630112
West Bengal,6515.71,2020-09-23 17:00:00,26.008126878501727
West Bengal,7221.83,2020-09-23 18:00:00,26.063955672353778
West Bengal,7304.71,2020-09-23 19:00:00,26.03257589757421
West Bengal,6941.65,2020-09-23 20:00:00,25.763999041603405
West Bengal,7185.64,2020-09-23 21:00:00,25.60891636255472
West Bengal,7116.96,2020-09-23 22:00:00,25.841230906986137
West Bengal,6972.35,2020-09-23 23:00:00,25.980667803201833
West Bengal,6652.84,2020-09-24 00:00:00,26.36876777223569
West Bengal,6405.12,2020-09-24 01:00:00,27.071577283836337
West Bengal,6196.84,2020-09-24 02:00:00,27.897237256710444
West Bengal,6076.1,2020-09-24 03:00:00,28.587147538136083
West Bengal,5937.62,2020-09-24 04:00:00,29.323144875491685
West Bengal,5790.38,2020-09-24 05:00:00,30.036707893813873
West Bengal,5697.2,2020-09-24 06:00:00,30.332836446041217
West Bengal,5828.12,2020-09-24 07:00:00,30.555762435847917
West Bengal,5956.47,2020-09-24 08:00:00,30.137687267476448
West Bengal,6171.6,2020-09-24 09:00:00,29.495608579064665
West Bengal,6329.21,2020-09-24 10:00:00,28.612604247134243
West Bengal,6491.97,2020-09-24 11:00:00,28.30829140695062
West Bengal,6681.48,2020-09-24 12:00:00,28.374632179927726
West Bengal,6613.12,2020-09-24 13:00:00,27.86461651927226
West Bengal,6797.11,2020-09-24 14:00:00,27.715708061963365
West Bengal,6751.9,2020-09-24 15:00:00,27.665636556808998
West Bengal,6714.48,2020-09-24 16:00:00,27.690788321435228
West Bengal,6795.27,2020-09-24 17:00:00,27.72235969229198
West Bengal,7538.46,2020-09-24 18:00:00,27.545488488141856
West Bengal,7557.42,2020-09-24 19:00:00,27.122403061541604
West Bengal,7487.32,2020-09-24 20:00:00,27.045169725544515
West Bengal,7389.78,2020-09-24 21:00:00,27.028779298522505
West Bengal,7366.19,2020-09-24 22:00:00,26.897209398280104
West Bengal,7317.8,2020-09-24 23:00:00,26.845256464043754
West Bengal,7008.34,2020-09-25 00:00:00,26.960030436167568
West Bengal,6747.25,2020-09-25 01:00:00,27.754717605973028
West Bengal,6608.04,2020-09-25 02:00:00,28.66641268046935
West Bengal,6491.21,2020-09-25 03:00:00,29.27319690194276
West Bengal,6566.6,2020-09-25 04:00:00,29.245822414715466
West Bengal,6255.41,2020-09-25 05:00:00,29.87374032169273
West Bengal,5957.73,2020-09-25 06:00:00,29.549411906870713
West Bengal,6071.66,2020-09-25 07:00:00,29.268749306313985
West Bengal,6122.42,2020-09-25 08:00:00,28.713434603167205
West Bengal,6289.41,2020-09-25 09:00:00,29.1573327883736
West Bengal,6560.89,2020-09-25 10:00:00,28.9497919080694
West Bengal,6634.12,2020-09-25 11:00:00,28.431137664486826
West Bengal,6649.13,2020-09-25 12:00:00,27.690228586190212
West Bengal,6496.65,2020-09-25 13:00:00,27.44156257214335
West Bengal,6614.1,2020-09-25 14:00:00,27.525873420060734
West Bengal,6546.08,2020-09-25 15:00:00,27.5339320121112
West Bengal,6373.83,2020-09-25 16:00:00,27.478957131869155
West Bengal,6620.08,2020-09-25 17:00:00,27.4261502840228
West Bengal,7353.42,2020-09-25 18:00:00,27.310504501189808
West Bengal,7345.88,2020-09-25 19:00:00,27.039732670058513
West Bengal,7197.94,2020-09-25 20:00:00,26.84685355122843
West Bengal,7073.89,2020-09-25 21:00:00,26.731867144699574
West Bengal,6988.95,2020-09-25 22:00:00,26.508117929952142
West Bengal,6847.98,2020-09-25 23:00:00,26.469618744616994
West Bengal,6537.82,2020-09-26 00:00:00,26.268791773771785
West Bengal,6398.58,2020-09-26 01:00:00,26.973720621009917
West Bengal,6252.33,2020-09-26 02:00:00,27.926418199435286
West Bengal,6110.68,2020-09-26 03:00:00,28.081889398146917
West Bengal,5979.54,2020-09-26 04:00:00,29.048607133977963
West Bengal,5709.53,2020-09-26 05:00:00,29.831296768311095
West Bengal,5713.09,2020-09-26 06:00:00,30.529476952420907
West Bengal,5893.36,2020-09-26 07:00:00,30.529874295769954
West Bengal,5904.79,2020-09-26 08:00:00,30.444094872938923
West Bengal,6359.2,2020-09-26 09:00:00,29.128743615313923
West Bengal,6542.54,2020-09-26 10:00:00,28.776735089080383
West Bengal,6474.57,2020-09-26 11:00:00,27.81561283274731
West Bengal,6544.85,2020-09-26 12:00:00,28.03017595207018
West Bengal,6517.86,2020-09-26 13:00:00,27.511590549887682
West Bengal,6584.08,2020-09-26 14:00:00,27.201574889232216
West Bengal,6421.06,2020-09-26 15:00:00,26.853889955315516
West Bengal,6169.85,2020-09-26 16:00:00,26.666640958662974
West Bengal,6494.95,2020-09-26 17:00:00,26.421533512248832
West Bengal,7261.45,2020-09-26 18:00:00,26.19735988652407
West Bengal,7293.65,2020-09-26 19:00:00,25.903476365840014
West Bengal,7186.79,2020-09-26 20:00:00,25.809768805550373
West Bengal,6992.45,2020-09-26 21:00:00,25.794782399021514
West Bengal,6761.02,2020-09-26 22:00:00,25.871310048236147
West Bengal,6528.28,2020-09-26 23:00:00,26.05014047141792
West Bengal,6278.26,2020-09-27 00:00:00,25.735985447577317
West Bengal,6035.64,2020-09-27 01:00:00,26.957847350785364
West Bengal,5863.44,2020-09-27 02:00:00,28.064445983502477
West Bengal,5720.72,2020-09-27 03:00:00,28.992918409205938
West Bengal,5549.71,2020-09-27 04:00:00,29.79848410182645
West Bengal,5195.79,2020-09-27 05:00:00,30.631586659696513
West Bengal,5200.01,2020-09-27 06:00:00,31.359279229708854
West Bengal,5247.43,2020-09-27 07:00:00,31.80266830487556
West Bengal,5340.37,2020-09-27 08:00:00,29.384073177215132
West Bengal,5482.91,2020-09-27 09:00:00,30.21196015966987
West Bengal,5688.72,2020-09-27 10:00:00,30.183722699293217
West Bengal,5690.86,2020-09-27 11:00:00,29.861805537057258
West Bengal,5987.3,2020-09-27 12:00:00,28.60713832043632
West Bengal,6387.77,2020-09-27 13:00:00,28.037302729571227
West Bengal,6459.38,2020-09-27 14:00:00,27.70095515014695
West Bengal,6213.7,2020-09-27 15:00:00,27.44105142266677
West Bengal,6085.35,2020-09-27 16:00:00,27.01692116619163
West Bengal,6353.22,2020-09-27 17:00:00,26.977719235302736
West Bengal,7216.57,2020-09-27 18:00:00,26.789725594461167
West Bengal,7337.92,2020-09-27 19:00:00,26.474824455817195
West Bengal,7382.4,2020-09-27 20:00:00,26.373333696824805
West Bengal,7404.02,2020-09-27 21:00:00,26.09614520069169
West Bengal,7388.42,2020-09-27 22:00:00,25.640041013491913
West Bengal,7303.07,2020-09-27 23:00:00,25.46749714756311
West Bengal,7015.99,2020-09-28 00:00:00,26.064490032564397
West Bengal,6739.86,2020-09-28 01:00:00,26.99586686611527
West Bengal,6510.23,2020-09-28 02:00:00,28.142189678174088
West Bengal,6333.8,2020-09-28 03:00:00,29.287105528511052
West Bengal,6174.31,2020-09-28 04:00:00,30.285743406653168
West Bengal,5897.4,2020-09-28 05:00:00,31.077261874239717
West Bengal,5993.2,2020-09-28 06:00:00,31.57027110081866
West Bengal,5897.44,2020-09-28 07:00:00,31.81808320125552
West Bengal,6091.03,2020-09-28 08:00:00,31.384595980616748
West Bengal,6520.7,2020-09-28 09:00:00,31.565027236887673
West Bengal,6885.79,2020-09-28 10:00:00,30.347810629822508
West Bengal,6917.66,2020-09-28 11:00:00,29.950898475999573
West Bengal,6964.42,2020-09-28 12:00:00,28.857464838443303
West Bengal,7288.46,2020-09-28 13:00:00,28.383757799805544
West Bengal,7475.4,2020-09-28 14:00:00,27.990174464807367
West Bengal,7198.42,2020-09-28 15:00:00,27.627459755112188
West Bengal,6995.3,2020-09-28 16:00:00,27.14174488670165
West Bengal,7067.09,2020-09-28 17:00:00,26.84099877189828
West Bengal,7833.12,2020-09-28 18:00:00,26.56516945639434
West Bengal,7903.57,2020-09-28 19:00:00,26.353359105156144
West Bengal,7841.59,2020-09-28 20:00:00,26.372137574030173
West Bengal,7809.12,2020-09-28 21:00:00,26.18136228001829
West Bengal,7746.88,2020-09-28 22:00:00,25.947866110829942
West Bengal,7630.63,2020-09-28 23:00:00,25.957850971826357
West Bengal,7308.61,2020-09-29 00:00:00,25.701945178826705
West Bengal,7056.95,2020-09-29 01:00:00,26.602340260759348
West Bengal,6855.7,2020-09-29 02:00:00,27.678743684682523
West Bengal,6799.78,2020-09-29 03:00:00,29.16543816260888
West Bengal,6732.46,2020-09-29 04:00:00,30.096154149241276
West Bengal,6341.17,2020-09-29 05:00:00,30.82037114421566
West Bengal,6198.2,2020-09-29 06:00:00,31.599711246259645
West Bengal,6176.21,2020-09-29 07:00:00,30.843460302846665
West Bengal,6379.63,2020-09-29 08:00:00,29.32840821812596
West Bengal,6475.13,2020-09-29 09:00:00,28.29454357680048
West Bengal,6925.22,2020-09-29 10:00:00,28.350923948150022
West Bengal,7195.79,2020-09-29 11:00:00,28.366581620761302
West Bengal,7360.96,2020-09-29 12:00:00,29.058886756035623
West Bengal,7237.36,2020-09-29 13:00:00,28.576738613005336
West Bengal,7162.45,2020-09-29 14:00:00,28.14538872221926
West Bengal,7190.57,2020-09-29 15:00:00,27.781085416056225
West Bengal,7167.65,2020-09-29 16:00:00,27.46302305312858
West Bengal,7298.32,2020-09-29 17:00:00,27.13699653656447
West Bengal,7848.19,2020-09-29 18:00:00,27.220138329315503
West Bengal,7919.81,2020-09-29 19:00:00,26.8259748785772
West Bengal,7887.74,2020-09-29 20:00:00,26.731732167274888
West Bengal,7829.46,2020-09-29 21:00:00,26.357040427465968
West Bengal,7789.35,2020-09-29 22:00:00,25.90477167186099
West Bengal,7723.39,2020-09-29 23:00:00,26.60462265423137
West Bengal,7404.43,2020-09-30 00:00:00,26.70852852270406
West Bengal,7149.67,2020-09-30 01:00:00,27.504261992998767
West Bengal,6891.68,2020-09-30 02:00:00,28.441736728954123
West Bengal,6721.1,2020-09-30 03:00:00,29.4108247344015
West Bengal,6747.54,2020-09-30 04:00:00,30.59611519183471
West Bengal,6336.84,2020-09-30 05:00:00,31.209417772679654
West Bengal,6107.97,2020-09-30 06:00:00,30.85915930527068
West Bengal,6096.37,2020-09-30 07:00:00,30.274711204638486
West Bengal,6268.95,2020-09-30 08:00:00,29.087664126111008
West Bengal,6510.97,2020-09-30 09:00:00,29.21706090230237
West Bengal,6667.33,2020-09-30 10:00:00,28.763172750570487
West Bengal,6931.32,2020-09-30 11:00:00,27.323635408619907
West Bengal,6911.07,2020-09-30 12:00:00,29.360899402764087
West Bengal,6917.84,2020-09-30 13:00:00,28.5739624815757
West Bengal,7030.22,2020-09-30 14:00:00,27.798946901387815
West Bengal,6971.62,2020-09-30 15:00:00,27.892286322509616
West Bengal,6721.65,2020-09-30 16:00:00,27.47174170129547
West Bengal,6803.84,2020-09-30 17:00:00,26.944953892077994
West Bengal,7569.24,2020-09-30 18:00:00,26.868783962867266
West Bengal,7648.91,2020-09-30 19:00:00,26.527462696340887
West Bengal,7557.09,2020-09-30 20:00:00,26.505876186480556
West Bengal,7613.4,2020-09-30 21:00:00,26.423204324383118
West Bengal,7643.7,2020-09-30 22:00:00,26.34001315506158
West Bengal,7491.22,2020-09-30 23:00:00,26.171828439794716
West Bengal,7137.09,2020-10-01 00:00:00,26.414624954494197
West Bengal,6897.98,2020-10-01 01:00:00,26.998233056857835
West Bengal,6748.2,2020-10-01 02:00:00,27.873848467342373
West Bengal,6605.51,2020-10-01 03:00:00,28.796550701788263
